0.000000000000000000e+00 5.011999999999999789e-01
1.000000000000000021e-02 5.082999999999999741e-01
2.000000000000000042e-02 5.023999999999999577e-01
2.999999999999999889e-02 5.182999999999999829e-01
4.000000000000000083e-02 5.274999999999999689e-01
5.000000000000000278e-02 5.276999999999999469e-01
5.999999999999999778e-02 5.319000000000000394e-01
7.000000000000000666e-02 5.232999999999999874e-01
8.000000000000000167e-02 5.353999999999999870e-01
8.999999999999999667e-02 5.332999999999999963e-01
1.000000000000000056e-01 5.551000000000000378e-01
1.100000000000000006e-01 5.445999999999999730e-01
1.199999999999999956e-01 5.483000000000000096e-01
1.300000000000000044e-01 5.516999999999999682e-01
1.400000000000000133e-01 5.580000000000000515e-01
1.499999999999999944e-01 5.612000000000000322e-01
