0.000000000000000000e+00 5.022999999999999687e-01
1.000000000000000021e-02 5.044999999999999485e-01
2.000000000000000042e-02 5.043999999999999595e-01
2.999999999999999889e-02 5.004999999999999449e-01
4.000000000000000083e-02 5.141999999999999904e-01
5.000000000000000278e-02 5.173999999999999710e-01
5.999999999999999778e-02 5.129000000000000226e-01
7.000000000000000666e-02 5.130000000000000115e-01
8.000000000000000167e-02 5.191999999999999948e-01
8.999999999999999667e-02 5.181999999999999940e-01
1.000000000000000056e-01 5.161000000000000032e-01
1.100000000000000006e-01 5.155999999999999472e-01
1.199999999999999956e-01 5.264999999999999680e-01
1.300000000000000044e-01 5.265999999999999570e-01
1.400000000000000133e-01 5.344999999999999751e-01
1.499999999999999944e-01 5.315999999999999615e-01
