0.000000000000000000e+00 5.010000000000000009e-01
1.000000000000000021e-02 5.300000000000000266e-01
2.000000000000000042e-02 5.427999999999999492e-01
2.999999999999999889e-02 5.794000000000000261e-01
4.000000000000000083e-02 5.931999999999999496e-01
5.000000000000000278e-02 6.085000000000000409e-01
5.999999999999999778e-02 6.293999999999999595e-01
7.000000000000000666e-02 6.526999999999999469e-01
8.000000000000000167e-02 6.674999999999999822e-01
8.999999999999999667e-02 6.749000000000000554e-01
1.000000000000000056e-01 6.908999999999999586e-01
1.100000000000000006e-01 7.036999999999999922e-01
1.199999999999999956e-01 7.181999999999999496e-01
1.300000000000000044e-01 7.220999999999999641e-01
1.400000000000000133e-01 7.318000000000000060e-01
1.499999999999999944e-01 7.357000000000000206e-01
