t1	3:2	oxxxxxoo : xoxxxxox
t1	2:0	oxxxo : xxxx-
t1	2:1	oxxxo : xxxox
t2	0:2	xxxx- : oox--
t1	2:0	xoxo- : xxxx-
t2	0:1	xxxxx : xxxxo
t2	0:2	xxxx- : oox--
t1	3:1	ooxo- : oxxx-
t1	3:2	xxooo : xxoox
t2	0:1	xxxxx : oxxx-
t2	1:3	xxxo- : ooxo-
t2	0:2	xxxx- : xoo--
t1	2:1	xxoox : oxxxx
t2	0:1	xxxxx : oxxx-
t2	0:1	xxxxx : xxxxo
t1	2:1	oxxxo : xxxox
t1	2:0	ooxx- : xxxx-
t2	0:2	xxxx- : oxo--
t1	2:0	xoox- : xxxx-
t2	2:3	oxxxo : ooxxo
t2	1:2	xoxxxxx : xxxoxxo
t2	0:2	xxxx- : oox--
t2	0:1	xxxxx : xxxo-
t1	2:1	oxxxxo : xxxoxx
t2	1:3	oxxx- : oxoo-
t2	2:3	xoxox : oxoxo
t2	0:1	xxxxxxxx : xxxxxxxo
t2	0:1	xxxxx : oxxx-
t1	2:1	xoxxxxo : xxxxoxx
t1	1:0	xxxxo : xxxxx
t2	1:2	xxxxox : xxxxoo
t2	1:2	xxxox : oxxxo
t2	1:2	oxxxx : ooxx-
t2	0:2	xxxx- : xoo--
t1	2:1	xxoxo : xoxxx
t1	2:1	xxoxo : oxxxx
t2	4:5	xxxooxooxxx : ooxxxxooxxo
t2	0:2	xxxx- : xxoo-
t2	3:4	oxooxx : oxxooo
t2	0:2	xxxx- : xxoo-
t1	3:0	ooox- : xxx--
t2	0:1	xxxxx : xxox-
t1	2:0	oxxo- : xxxx-
t2	0:2	xxxx- : oox--
t2	0:1	xxxxxx : xxxxxo
t1	3:0	xooo- : xxx--
t2	0:2	xxxx- : oxo--
t1	1:0	xxxox : xxxxx
t2	1:3	xoxx- : ooxo-
t2	1:2	xxoxx : xoxo-
t2	0:1	xxxxx : xxxo-
t1	2:0	xxxoo : xxxx-
t1	2:0	oxxo- : xxxx-
t2	1:2	xoxxx : xxoo-
t1	2:0	oxox- : xxxx-
t1	2:0	xxxoo : xxxx-
t1	2:1	xxxxoxo : xoxxxxx
t2	0:2	xxxx- : xxoo-
t2	1:2	xxxxox : xoxxxo
t1	3:0	oxoo- : xxx--
t2	0:1	xxxxx : xxxo-
t1	1:0	xxxxo : xxxxx
t1	1:0	xxxxxxo : xxxxxxx
t1	2:1	xxxxoxo : xxxoxxx
t2	0:1	xxxxx : xoxx-
t1	3:0	oxoo- : xxx--
t1	2:1	xxoxxxo : xoxxxxx
t2	0:2	xxxx- : oox--
t1	2:0	oxxo- : xxxx-
t1	1:0	xxoxx : xxxxx
t1	2:1	xxxoo : xoxxx
t2	2:3	xxoxo : xoxoo
t1	2:1	xxxoxo : xxoxxx
t1	2:0	oxox- : xxxx-
t2	0:1	xxxxx : xxxo-
t2	0:1	xxxxx : xxox-
t1	2:1	oxxox : oxxxx
t1	2:1	oxoxx : xxoxx
t1	2:1	xooxx : oxxxx
t1	2:0	xxoo- : xxxx-
t2	0:3	xxxx- : ooo--
t2	0:2	xxxx- : xxoo-
t1	1:0	xoxxx : xxxxx
t2	1:2	xxxoxxxxxxx : xxoxxxxxxxo
t2	0:2	xxxx- : xoo--
t2	0:3	xxxx- : ooo--
t1	3:1	oxoo- : xoxx-
t2	2:3	xxooxxx : xxxooxo
t2	1:3	xoxx- : ooo--
t1	1:0	xxxxo : xxxxx
t2	0:2	xxxx- : oox--
t2	1:2	xoxxx : xxxoo
t1	3:1	xooxo : xxxo-
t2	1:2	oxxxx : oxxo-
t2	2:3	xoxxo : xxooo
t1	2:1	xxoxo : oxxxx
t2	0:2	xxxx- : oox--
t2	1:2	oxxxx : oxxxo
t2	0:2	xxxx- : oxxo-
t1	3:0	ooox- : xxx--
t1	3:2	xxoxoo : xoxxox
t1	2:1	xoxxxxxxo : oxxxxxxxx
t2	0:2	xxxx- : xoo--
t2	1:2	oxxxx : xxoxo
t1	2:1	xoxox : xxxox
t1	2:0	xoxo- : xxxx-
t1	1:0	xxxxxxxo : xxxxxxxx
t1	2:0	xoox- : xxxx-
t1	1:0	xxxxo : xxxxx
t2	0:1	xxxxx : xxox-
t2	1:3	xoxx- : xooo-
t1	4:0	oooo- : xxx--
t1	2:1	oxxox : xxoxx
t1	3:2	oxxoo : xooxx
t1	2:0	ooxx- : xxxx-
t2	0:1	xxxxx : xxxo-
t2	0:1	xxxxx : xxxo-
t2	0:1	xxxxx : xxxxo
t1	2:0	ooxx- : xxxx-
t1	2:1	ooxxx : xoxxx
t1	3:1	ooox- : xoxx-
t2	1:2	oxxxx : oxox-
t2	1:3	xxox- : ooo--
t2	1:2	oxxxxx : xoxxxo
t1	3:0	xooo- : xxx--
t2	1:2	oxxxx : xoxxo
t1	2:1	xxxoo : xoxxx
t2	0:3	xxxx- : ooo--
t1	2:0	oxox- : xxxx-
t1	2:0	oxxxo : xxxx-
t2	0:1	xxxxx : xxxxo
t1	2:0	xoxo- : xxxx-
t1	3:1	ooxo- : xxox-
t1	4:1	oooo- : oxx--
t1	3:1	oxoo- : oxxx-
t1	2:0	xoox- : xxxx-
t2	0:2	xxxx- : xoxo-
t1	1:0	xxxxo : xxxxx
t1	4:2	oxooo : xoxo-
t2	1:2	xxoxxxxxxxxxxxx : oxxxxxxxxxxxxxo
t1	2:0	xoox- : xxxx-
t1	3:0	xooo- : xxx--
t2	2:3	xooxx : oxoo-
t1	2:1	xoxxo : xxoxx
t1	3:1	ooxxo : xxxo-
t2	1:2	xoxxx : oxxo-
t1	2:0	xxoxo : xxxx-
t2	2:3	xoxxox : xooxxo
t1	2:0	oxxxo : xxxx-
t2	0:1	xxxxx : xxxo-
t1	3:2	ooxxxxo : xoxxoxx
t2	0:1	xxxxx : xoxx-
t1	3:1	ooxo- : oxxx-
t2	0:1	xxxxx : xxox-
t2	1:2	xxxxo : xoxxo
t1	2:0	ooxx- : xxxx-
t1	2:0	oxxo- : xxxx-
t2	0:2	xxxx- : oox--
t2	0:1	xxxxx : oxxx-
t1	3:1	oxoxo : oxxx-
t2	0:1	xxxxx : xxxo-
t1	2:1	xxxoo : xxxox
t1	1:0	oxxxx : xxxxx
t2	0:1	xxxxx : xxxxo
t1	3:0	oxoo- : xxx--
t1	2:0	xoxo- : xxxx-
t2	2:3	oxxoxxxxx : oxxoxxxxo
t2	2:3	xxoxxoxx : xxxxooxo
t2	1:3	xoxx- : ooxo-
t1	2:0	oxox- : xxxx-
t2	1:2	xoxxx : oxox-
t1	4:0	oooo- : xxx--
t1	2:1	xoxxxo : xoxxxx
t1	4:0	oooo- : xxx--
t2	0:2	xxxx- : xxoo-
t1	2:0	xoxo- : xxxx-
t2	0:1	xxxxx : xxxxo
t1	2:1	xxxoxo : xxxoxx
t2	1:2	xxoxx : oxxxo
t1	3:2	xxoxxxoxo : xxxoxxoxx
t1	2:1	xooxx : xoxxx
t2	1:2	xxxox : xxxoo
t1	3:0	ooox- : xxx--
t1	2:1	oxxxo : oxxxx
t2	2:3	oxxxo : oxoxo
t1	1:0	xxxox : xxxxx
t1	4:3	xooxxoo : xoxoxox
t2	0:2	xxxx- : xxoo-
t2	0:2	xxxx- : xoo--
t1	4:2	ooxoo : xxoo-
t1	3:0	xooo- : xxx--
t2	0:2	xxxx- : xoxo-
t2	1:2	xxoxx : xoxo-
t1	3:2	xoxxoo : oxxoxx
t2	1:2	oxxxx : xxoo-
t2	0:1	xxxxx : oxxx-
t1	2:0	xoxxo : xxxx-
t2	1:3	xoxx- : oxoo-
t2	0:1	xxxxx : xxxxo
t1	3:2	xxooxo : ooxxxx
t2	1:2	xoxxx : oxxo-
t2	1:3	xoxx- : xooo-
t1	2:0	oxxxo : xxxx-
t2	0:2	xxxx- : oox--
t1	2:0	ooxx- : xxxx-
t1	2:0	xoxxo : xxxx-
t1	3:2	xxoxoo : xxooxx
t2	0:1	xxxxx : xxxo-
t2	0:1	xxxxx : xxox-
t2	1:2	oxxxx : oxxo-
t2	1:2	xxoxx : xxoxo
t2	1:3	xoxx- : xooo-
t1	4:0	oooo- : xxx--
t2	1:2	oxxxxxx : xxoxxxo
t1	2:0	xxxoo : xxxx-
t1	3:1	xoxoo : xoxx-
t2	0:1	xxxxx : xoxx-
t2	0:2	xxxx- : oox--
t1	2:0	oxxo- : xxxx-
t1	2:0	xoxo- : xxxx-
t2	1:2	xxxox : xoxo-
t1	2:1	xxoxo : oxxxx
t2	0:1	xxxxxxx : xxxxxxo
t1	3:0	ooxo- : xxx--
t1	2:1	oxxxo : xxxox
t2	1:2	xxoxx : oxxo-
t1	3:0	ooxo- : xxx--
t2	0:1	xxxxx : xxxo-
t2	1:3	xoxx- : oxoo-
t2	0:1	xxxxxxxx : xxxxxxxo
t1	3:0	ooox- : xxx--
t1	2:1	xxoox : xxoxx
t1	1:0	oxxxx : xxxxx
t1	2:1	xxxxxoxo : xxxxxoxx
t1	3:1	ooxo- : xxox-
t2	0:2	xxxx- : oxo--
t2	1:3	oxxx- : ooo--
t1	3:1	xooo- : oxxx-
t1	3:1	xooo- : xoxx-
t1	2:0	oxxo- : xxxx-
t2	1:3	xoxx- : ooo--
t2	0:3	xxxx- : ooo--
t1	2:1	xoxox : xoxxx
t2	1:2	xoxxx : oxxo-
t2	0:2	xxxx- : oox--
t1	3:2	xxxxooxo : oxxxxoxx
t2	0:2	xxxx- : xoo--
t2	0:2	xxxx- : oox--
t2	0:1	xxxxx : xxxo-
t2	1:2	xoxxx : xoxo-
t1	2:1	xxoxxxxxo : xxoxxxxxx
t2	1:2	xoxxxx : xxxoxo
t2	0:1	xxxxx : xxxxo
t2	0:1	xxxxx : oxxx-
t2	0:2	xxxx- : xoo--
t2	3:4	oxoxoxx : oxxooxo
t2	0:2	xxxx- : xxoo-
