0.000000000000000000e+00 5.009000000000000119e-01
1.000000000000000021e-02 5.043999999999999595e-01
2.000000000000000042e-02 5.131999999999999895e-01
2.999999999999999889e-02 5.252000000000000002e-01
4.000000000000000083e-02 5.285999999999999588e-01
5.000000000000000278e-02 5.351000000000000201e-01
5.999999999999999778e-02 5.430000000000000382e-01
7.000000000000000666e-02 5.481000000000000316e-01
8.000000000000000167e-02 5.607999999999999652e-01
8.999999999999999667e-02 5.653000000000000247e-01
1.000000000000000056e-01 5.732000000000000428e-01
1.100000000000000006e-01 5.796000000000000041e-01
1.199999999999999956e-01 5.763000000000000345e-01
1.300000000000000044e-01 5.794000000000000261e-01
1.400000000000000133e-01 5.769999999999999574e-01
1.499999999999999944e-01 5.910999999999999588e-01
