0.000000000000000000e+00 5.056000000000000494e-01
1.000000000000000021e-02 5.001999999999999780e-01
2.000000000000000042e-02 4.981999999999999762e-01
2.999999999999999889e-02 5.019000000000000128e-01
4.000000000000000083e-02 5.023999999999999577e-01
5.000000000000000278e-02 4.988000000000000211e-01
5.999999999999999778e-02 5.060999999999999943e-01
7.000000000000000666e-02 5.084999999999999520e-01
8.000000000000000167e-02 5.132999999999999785e-01
8.999999999999999667e-02 5.102999999999999758e-01
1.000000000000000056e-01 5.068000000000000282e-01
1.100000000000000006e-01 5.096000000000000529e-01
1.199999999999999956e-01 5.140000000000000124e-01
1.300000000000000044e-01 5.074999999999999512e-01
1.400000000000000133e-01 5.092999999999999750e-01
1.499999999999999944e-01 5.080999999999999961e-01
