0.000000000000000000e+00 5.057000000000000384e-01
1.000000000000000021e-02 5.106000000000000538e-01
2.000000000000000042e-02 5.090000000000000080e-01
2.999999999999999889e-02 4.945999999999999841e-01
4.000000000000000083e-02 5.087000000000000410e-01
5.000000000000000278e-02 5.079000000000000181e-01
5.999999999999999778e-02 5.134999999999999565e-01
7.000000000000000666e-02 5.100999999999999979e-01
8.000000000000000167e-02 5.053999999999999604e-01
8.999999999999999667e-02 5.082999999999999741e-01
1.000000000000000056e-01 5.093999999999999639e-01
1.100000000000000006e-01 5.189000000000000279e-01
1.199999999999999956e-01 5.181000000000000050e-01
1.300000000000000044e-01 5.149000000000000243e-01
1.400000000000000133e-01 5.201999999999999957e-01
1.499999999999999944e-01 5.183999999999999719e-01
