t1	1:0	xxxxo : xxxxx
t2	0:2	xxxx- : oox--
t2	0:1	xxxxx : xxox-
t2	0:1	xxxxx : xxxxo
t2	0:1	xxxxx : xxox-
t2	0:1	xxxxxxx : xxxxxxo
t2	0:1	xxxxxxxxxxxx : xxxxxxxxxxxo
t2	0:1	xxxxx : xxxo-
t1	1:0	xxxxxxxxxxxxxxxxxo : xxxxxxxxxxxxxxxxxx
t1	1:0	xxxxxxo : xxxxxxx
t2	0:1	xxxxx : xxxxo
t1	2:0	xxoxo : xxxx-
t2	0:1	xxxxx : xxxo-
t1	1:0	xxxxxxo : xxxxxxx
t1	1:0	xxxox : xxxxx
t1	1:0	xxoxx : xxxxx
t1	2:0	xxoxo : xxxx-
t2	0:1	xxxxxxxx : xxxxxxxo
t1	1:0	oxxxx : xxxxx
t2	0:1	xxxxxxxxxxxxx : xxxxxxxxxxxxo
t1	1:0	xoxxx : xxxxx
t1	1:0	xxoxx : xxxxx
t2	0:1	xxxxxxx : xxxxxxo
t2	0:1	xxxxx : oxxx-
t2	0:1	xxxxxx : xxxxxo
t2	0:1	xxxxxxxxxxxxxxxxxxx : xxxxxxxxxxxxxxxxxxo
t1	1:0	xxxxxxo : xxxxxxx
t1	1:0	xxxxo : xxxxx
t2	0:1	xxxxx : oxxx-
t1	1:0	xxoxx : xxxxx
t2	0:1	xxxxx : xxox-
t1	1:0	xxxxxxxxxo : xxxxxxxxxx
t1	1:0	xxxxxo : xxxxxx
t2	0:2	xxxx- : xoo--
t2	0:1	xxxxx : xoxx-
t1	1:0	xxxxo : xxxxx
t1	1:0	xxxxxo : xxxxxx
t1	1:0	xxoxx : xxxxx
t1	1:0	xxxox : xxxxx
t2	0:1	xxxxxxx : xxxxxxo
t2	0:2	xxxx- : xoo--
t1	1:0	xxxxxxxxxxxo : xxxxxxxxxxxx
t1	1:0	xxxxxxxxxxxxxxxxxo : xxxxxxxxxxxxxxxxxx
t1	1:0	xxxxxxxo : xxxxxxxx
t1	1:0	xxxox : xxxxx
t2	0:2	xxxx- : oxxo-
t1	2:0	oxox- : xxxx-
t1	1:0	xoxxx : xxxxx
t2	0:1	xxxxxxxxxxxxxxxxxxx : xxxxxxxxxxxxxxxxxxo
t1	1:0	xxxxxo : xxxxxx
t1	1:0	xxxxo : xxxxx
t1	1:0	xxoxx : xxxxx
t1	1:0	xxxxo : xxxxx
t2	0:1	xxxxx : xxxo-
t1	1:0	xxxxo : xxxxx
t2	0:2	xxxx- : oxxo-
t2	0:1	xxxxxxxxxxx : xxxxxxxxxxo
t1	1:0	xxxxxxxo : xxxxxxxx
t2	0:1	xxxxx : xxxxo
t1	2:0	xoxo- : xxxx-
t2	0:1	xxxxx : oxxx-
t1	1:0	xxxxxo : xxxxxx
t1	1:0	xxxxxxxo : xxxxxxxx
t1	1:0	xxoxx : xxxxx
t1	1:0	xxxxxxxxxxxo : xxxxxxxxxxxx
t1	1:0	xxxxxxxo : xxxxxxxx
t2	0:1	xxxxxxxxxxx : xxxxxxxxxxo
t2	0:1	xxxxx : xxox-
t2	0:1	xxxxx : oxxx-
t1	1:0	xxoxx : xxxxx
t2	0:1	xxxxx : xoxx-
t2	0:1	xxxxxxxxxxxxxx : xxxxxxxxxxxxxo
t2	0:1	xxxxx : xoxx-
t1	2:1	oxxxxxxxxxxxxxo : xxoxxxxxxxxxxxx
t1	1:0	xxxxxxxxxxo : xxxxxxxxxxx
t1	1:0	xxoxx : xxxxx
t1	1:0	xxxxxxxo : xxxxxxxx
t1	1:0	xxxxxo : xxxxxx
t1	1:0	xxxxxxo : xxxxxxx
t2	0:1	xxxxxxxxxxxxx : xxxxxxxxxxxxo
t2	0:2	xxxx- : xoxo-
t2	0:1	xxxxxxx : xxxxxxo
t1	1:0	xxxxxxo : xxxxxxx
t2	0:1	xxxxxxxxxxxxxx : xxxxxxxxxxxxxo
t1	2:0	oxxxo : xxxx-
t2	0:1	xxxxx : xxox-
t1	1:0	xxxox : xxxxx
t2	0:1	xxxxx : xxxo-
t2	0:1	xxxxx : xoxx-
t1	1:0	xxxxxo : xxxxxx
t1	1:0	xxoxx : xxxxx
t1	1:0	xxxxo : xxxxx
t2	0:1	xxxxx : oxxx-
t2	0:1	xxxxxxxxxxxx : xxxxxxxxxxxo
t1	2:1	xxxoxxxxxxxxxxxxxxxxxxxxxo : xxxxoxxxxxxxxxxxxxxxxxxxxx
t2	0:1	xxxxx : xxxxo
t2	0:2	xxxx- : xxoo-
