0.000000000000000000e+00 5.040999999999999925e-01
1.000000000000000021e-02 4.964999999999999969e-01
2.000000000000000042e-02 4.890999999999999792e-01
2.999999999999999889e-02 5.102999999999999758e-01
4.000000000000000083e-02 5.048000000000000265e-01
5.000000000000000278e-02 5.061999999999999833e-01
5.999999999999999778e-02 5.217000000000000526e-01
7.000000000000000666e-02 5.098000000000000309e-01
8.000000000000000167e-02 5.116000000000000547e-01
8.999999999999999667e-02 5.159000000000000252e-01
1.000000000000000056e-01 5.110000000000000098e-01
1.100000000000000006e-01 5.211000000000000076e-01
1.199999999999999956e-01 5.219000000000000306e-01
1.300000000000000044e-01 5.141000000000000014e-01
1.400000000000000133e-01 5.201999999999999957e-01
1.499999999999999944e-01 5.252000000000000002e-01
