0.000000000000000000e+00 4.968000000000000194e-01
1.000000000000000021e-02 5.050000000000000044e-01
2.000000000000000042e-02 5.024999999999999467e-01
2.999999999999999889e-02 5.069000000000000172e-01
4.000000000000000083e-02 5.091999999999999860e-01
5.000000000000000278e-02 5.191000000000000059e-01
5.999999999999999778e-02 5.160000000000000142e-01
7.000000000000000666e-02 5.217000000000000526e-01
8.000000000000000167e-02 5.178000000000000380e-01
8.999999999999999667e-02 5.221000000000000085e-01
1.000000000000000056e-01 5.197000000000000508e-01
1.100000000000000006e-01 5.259000000000000341e-01
1.199999999999999956e-01 5.253999999999999782e-01
1.300000000000000044e-01 5.346999999999999531e-01
1.400000000000000133e-01 5.354999999999999760e-01
1.499999999999999944e-01 5.453000000000000069e-01
