0.000000000000000000e+00 5.030999999999999917e-01
1.000000000000000021e-02 5.238000000000000433e-01
2.000000000000000042e-02 5.382000000000000117e-01
2.999999999999999889e-02 5.495999999999999774e-01
4.000000000000000083e-02 5.635000000000000009e-01
5.000000000000000278e-02 5.653000000000000247e-01
5.999999999999999778e-02 5.721000000000000529e-01
7.000000000000000666e-02 5.988999999999999879e-01
8.000000000000000167e-02 6.127000000000000224e-01
8.999999999999999667e-02 6.148000000000000131e-01
1.000000000000000056e-01 6.397000000000000464e-01
1.100000000000000006e-01 6.388000000000000345e-01
1.199999999999999956e-01 6.503999999999999782e-01
1.300000000000000044e-01 6.643999999999999906e-01
1.400000000000000133e-01 6.686999999999999611e-01
1.499999999999999944e-01 6.675999999999999712e-01
