t1	5:3	ooooo : ooox-
t2	3:4	oxxoo : oxooo
t1	3:2	oxoox : ooxxx
t1	7:6	xooxoxxoooo : xooxoxxooox
t1	4:0	oooo- : xxx--
t2	4:5	ooxoo : ooooo
t2	3:4	ooxox : oooo-
t1	4:2	oooo- : xoox-
t1	5:4	xooooo : ooxoox
t1	3:1	xooo- : oxxx-
t1	4:2	oooo- : oxox-
t1	4:3	oxooo : xooox
t2	2:4	oxxo- : oooo-
t1	6:5	oooxxooxo : oooxxooxx
t2	3:4	oxxoo : ooxoo
t2	3:4	xooox : oxooo
t1	5:3	ooooo : ooox-
t1	5:3	ooooo : oxoo-
t2	1:3	xxox- : ooxo-
t1	4:1	oooo- : oxx--
t1	5:3	ooooo : xooo-
t1	5:4	ooooxo : ooxoox
t2	1:3	xxxo- : ooxo-
t2	2:3	xxoox : ooox-
t2	7:8	oxoooxooxox : ooooxxooxoo
t1	5:3	ooooo : ooxo-
t2	3:4	oxoxo : ooxoo
t2	3:4	xoxoo : oxooo
t2	3:4	xoooxx : xxoooo
t1	3:1	ooxxo : oxxx-
t1	4:1	oooo- : xxo--
t1	3:0	xooo- : xxx--
t2	0:2	xxxx- : oox--
t1	5:4	xooooo : ooooxx
t1	4:1	oooo- : oxx--
t1	4:1	oooo- : oxx--
t2	1:3	xoxx- : ooo--
t1	4:2	oooo- : xoox-
t2	2:4	oxxo- : oooo-
t1	4:2	xoooo : xoox-
t2	2:3	oxoxx : ooox-
t1	4:3	xoooxxo : xoooxxx
t2	5:6	oxooooxx : oooxooxo
t2	2:4	xoxo- : oooo-
t1	4:1	oooo- : xox--
t2	4:5	oxooo : ooooo
t1	4:1	oooo- : xox--
t1	3:2	xooxo : xooxx
t1	5:4	oxooxoo : ooxoxox
t1	4:3	oxooxo : oxxoox
t2	2:3	oxoxx : ooox-
t2	5:6	ooooox : oooooo
t1	3:2	oxxoo : oxxox
t1	5:4	ooxxooo : ooxxoox
t2	2:4	xoxo- : oooo-
t2	2:4	xoxo- : oooo-
t1	3:0	oxoo- : xxx--
t1	8:7	oxooooooo : ooooxooox
t2	1:2	xoxxx : xoxo-
t2	4:5	xoooo : ooooo
t1	3:1	ooxo- : xxox-
t1	4:0	oooo- : xxx--
t1	5:3	ooooo : oxoo-
t1	5:3	ooooo : oxoo-
t1	4:2	oooxo : oxox-
t2	6:7	xoxooooox : oxxoooooo
t1	4:2	oooo- : xoox-
t2	2:3	xoxxo : ooxxo
t2	4:5	oooxox : ooxooo
t2	7:8	oxoooooox : oxooooooo
t2	5:6	oooxxoox : xoxooooo
t1	6:5	ooooxxoo : xooooxox
t2	2:4	xoox- : oooo-
t1	4:2	ooxoo : xxoo-
t2	5:6	oxoooox : oxooooo
