t2	1:4	oxx-- : oooo-
t1	3:2	xxxooxo : oxxoxxx
t2	1:2	xoxxx : xxoo-
t2	1:2	xxxxo : xxxoo
t1	2:0	xoo-- : xxxx-
t2	1:2	xxoxx : xxxoo
t1	1:0	xxxxxo : xxxxxx
t2	0:2	xxxx- : oxox-
t2	0:3	xxx-- : ooo--
t2	0:2	xxxx- : xoox-
t1	2:0	xxxoo : xxxx-
t2	0:3	xxx-- : ooxo-
t2	0:1	xxxxx : xxxo-
t1	1:0	xoxxx : xxxxx
t2	0:2	xxxx- : ooxx-
t1	2:0	oxxo- : xxxx-
t2	2:3	xoxox : oxoxo
t1	2:1	xxoxo : xxoxx
t1	2:0	xoxxo : xxxx-
t2	0:2	xxxx- : oxxo-
t2	0:1	xxxxx : xoxx-
t1	1:0	xxoxx : xxxxx
t2	0:1	xxxxx : xxox-
t2	0:3	xxx-- : ooo--
t1	3:0	ooo-- : xxx--
t2	2:3	xxxoo : ooxxo
t2	1:2	oxxxxxxx : oxxxxxxo
t2	2:4	oxox- : oooo-
t1	2:1	oxoxx : xoxxx
t2	0:3	xxx-- : xooo-
t2	1:3	oxxx- : oxoo-
t1	3:2	xoxxoxo : xoxoxxx
t2	1:2	xoxxxx : oxxxxo
t2	0:2	xxxx- : xoox-
t2	0:3	xxx-- : ooxo-
t2	1:3	oxxx- : ooxo-
t1	2:0	xxoxo : xxxx-
t2	0:1	xxxxx : xxox-
t2	1:3	oxxx- : xooo-
t2	1:2	xxoxx : xxxoo
t2	1:2	xxoxxx : xxoxxo
t2	0:1	xxxxx : oxxx-
t1	2:0	xxoo- : xxxx-
t2	0:2	xxxx- : oxxo-
t1	2:0	oox-- : xxxx-
t1	3:1	ooo-- : oxxx-
t2	1:2	xoxxxxxxxxx : xxxoxxxxxxo
t1	3:1	oxoo- : xxox-
t1	2:1	xoxxo : xoxxx
t2	0:3	xxx-- : ooo--
t2	1:2	oxxxx : ooxx-
t1	3:2	xxoxxoxo : xoxxxoxx
t1	3:1	oxoo- : xoxx-
t2	1:3	xoxx- : ooox-
t2	1:2	xoxxx : xoxxo
t1	1:0	xxxxxo : xxxxxx
t1	2:0	xoo-- : xxxx-
t1	2:0	oxo-- : xxxx-
t1	2:0	xxoo- : xxxx-
t2	0:1	xxxxx : xxox-
t1	2:0	oox-- : xxxx-
t2	0:1	xxxxx : xoxx-
t2	1:2	xxoxx : oxxxo
t1	2:1	oxxxo : xxxox
t2	1:3	xoxx- : ooox-
t1	2:0	xxoo- : xxxx-
t2	0:2	xxxx- : oxxo-
t1	3:1	xooxo : oxxx-
t2	0:1	xxxxx : xxxo-
t1	1:0	xxxxxo : xxxxxx
t2	1:4	xox-- : oooo-
t1	2:0	xoxxo : xxxx-
t2	1:4	xxo-- : oooo-
t1	1:0	xxoxx : xxxxx
t2	0:1	xxxxx : xoxx-
t2	1:4	xxo-- : oooo-
t1	3:2	oxxoo : xooxx
t1	2:0	xxoo- : xxxx-
t1	1:0	xxxxxxo : xxxxxxx
t2	0:2	xxxx- : oxox-
t1	1:0	oxxxx : xxxxx
t1	2:1	xxxxxxxoo : xxxxxxxox
t1	2:1	xoxox : xxxox
t1	1:0	oxxxx : xxxxx
t1	2:0	xoxo- : xxxx-
t2	1:2	xoxxx : xoxo-
t1	3:1	xoxoo : xxox-
t2	1:2	xoxxxxxxx : oxxxxxxxo
t2	0:1	xxxxx : xoxx-
t2	0:1	xxxxx : xxxo-
t2	0:2	xxxx- : ooxx-
t1	2:1	xoxox : oxxxx
t1	1:0	xxxxo : xxxxx
t1	2:1	xxxoxxxxxo : xxxxoxxxxx
t2	0:1	xxxxx : oxxx-
t2	0:3	xxx-- : oxoo-
t1	2:1	oxxxxo : xxxoxx
t2	0:1	xxxxx : xxxo-
t2	2:3	ooxxxxx : xoxoxxo
t2	1:2	xxxxox : oxxxxo
t2	0:3	xxx-- : ooxo-
t1	2:0	xoo-- : xxxx-
t1	5:4	xooxxoxoo : ooxxxoxox
t1	2:1	xoxxxo : xoxxxx
t1	2:0	xoxo- : xxxx-
t1	3:0	ooo-- : xxx--
t2	0:1	xxxxx : xxox-
t1	2:0	oxxo- : xxxx-
t2	0:1	xxxxx : xxox-
t1	2:1	xxxoo : xxxox
t2	1:2	oxxxxxx : oxxxxxo
t2	0:2	xxxx- : ooxx-
t1	2:0	xoo-- : xxxx-
