t2	2:4	xxoo- : oooo-
t2	0:3	xxxx- : ooo--
t1	5:3	ooooo : xooo-
t2	2:4	xoxo- : oooo-
t1	4:1	oooo- : xox--
t1	5:4	oooxoo : oxooox
t2	4:5	xoooo : ooooo
t2	1:3	xxxo- : ooo--
t1	5:3	ooooo : oxoo-
t2	4:5	ooooxx : oxoooo
t1	5:4	ooooo : oooox
t2	2:4	xoxo- : oooo-
t2	4:5	xoooo : ooooo
t1	3:1	xoxoo : oxxx-
t1	4:1	oooo- : xxo--
t1	7:6	ooxooooo : ooxoooox
t1	3:1	ooxo- : oxxx-
t1	4:1	oooo- : oxx--
t1	4:2	oooo- : ooxx-
t1	4:1	oooo- : xox--
t1	4:2	oooo- : xoox-
t1	4:3	oxooo : oxoox
t1	5:3	ooooo : ooxo-
t1	5:4	oxoooo : oxooox
t2	7:8	ooooooox : oooooooo
t2	2:4	oxxo- : oooo-
t1	4:3	xoooo : xooox
t1	4:1	oooo- : xox--
t2	3:4	oxxoo : ooxoo
t2	4:5	oooox : ooooo
t2	1:3	xxox- : ooo--
t2	3:4	oxoox : oooo-
t1	4:1	oooo- : xxo--
t1	4:1	oooo- : xxo--
t2	5:6	xooooox : oooxooo
t1	4:1	oooo- : oxx--
t2	5:6	ooooox : oooooo
t1	5:3	ooooo : xooo-
t1	4:1	oooo- : xxo--
t1	4:1	oooo- : xox--
t1	3:1	xooo- : xxox-
t2	13:14	ooooxoooooooxoox : ooxoooooooooxooo
t1	5:4	ooooo : oooox
t1	4:3	oxooo : oxoox
t2	2:3	xooxx : ooxo-
t1	5:3	ooooo : xooo-
t1	5:3	ooooo : xooo-
t2	2:4	xoox- : oooo-
t2	2:4	ooxx- : oooo-
t2	4:5	xoooo : ooooo
t2	4:5	ooxoox : ooxooo
t2	5:6	ooxooox : oxooooo
t1	5:3	ooooo : xooo-
t1	5:3	ooooo : oxoo-
t1	4:3	ooxoo : oooxx
t2	2:3	xxxoo : oxxoo
t2	2:4	xoxo- : oooo-
t1	4:1	oooo- : xox--
t2	2:4	oxxo- : oooo-
t1	4:1	oooo- : xox--
t2	2:4	oxxo- : oooo-
t1	5:3	ooooo : oxoo-
t2	1:3	xxxo- : ooo--
t1	5:4	ooooxo : xoooox
t1	3:1	xoxoo : oxxx-
t2	4:5	oooxo : ooooo
t1	5:3	ooooo : oxoo-
t1	5:3	ooooo : ooxo-
t1	6:5	oxooooo : oxoooox
t2	2:4	ooxx- : oooo-
t1	5:3	ooooo : oxoo-
t1	5:3	ooooo : xooo-
t1	4:1	oooo- : xox--
t1	5:4	ooxooo : oooxox
t1	4:0	oooo- : xxx--
t1	4:2	oooo- : ooxx-
t1	4:2	oooxo : xxoo-
t1	4:1	oooo- : oxx--
t2	4:5	xoooo : ooooo
t1	4:2	xoooo : xoxo-
t1	3:2	xoxoo : xoxox
t2	4:5	ooooxx : oooxoo
t1	5:3	ooooo : xooo-
t1	4:1	oooo- : oxx--
t2	3:4	oxoxo : oxooo
t1	7:6	ooooxooo : oooxooox
