t2	3:4	xoxxooxx : xxooxoxo
t2	1:3	oxxx- : ooox-
t1	7:6	xoxoooooo : oxooxooox
t1	4:2	oooxo : xoox-
t1	4:2	oooo- : xoox-
t2	3:4	ooxxo : oxooo
t2	2:3	xooxx : oxoo-
t1	4:2	oooo- : oxxo-
t2	5:6	xxxooooox : oxoxxoooo
t2	2:3	oxxxo : oxoxo
t2	1:2	xxxox : xoox-
t2	3:4	oxxoox : oxxooo
t1	4:3	xooxxoo : xooxxox
t1	3:2	xooox : xooxx
t1	4:3	ooxxoo : xoxoox
t1	4:3	oooox : oxoox
t2	2:3	oxxxox : xxxooo
t1	4:2	ooxoo : ooxx-
t2	2:3	oxxox : ooxo-
t1	5:3	ooooo : xooo-
t1	5:3	ooooo : ooox-
t2	2:3	xxoox : xooxo
t2	4:5	oxoooxx : xooooxo
t2	2:4	xoox- : oooo-
t2	2:3	oxoxx : xooo-
t1	5:4	xoxooxoo : oxooxxox
t1	3:1	oxoo- : xxxo-
t2	0:3	xxx-- : oxoo-
t1	4:2	oooo- : xxoo-
t1	3:1	xxooo : xxox-
t1	4:2	ooxoo : xoox-
t2	0:3	xxx-- : xooo-
t2	0:2	xxxx- : oxxo-
t1	4:2	oooo- : xoxo-
t1	5:4	ooooxo : ooooxx
t2	2:3	xoxox : xooo-
t1	3:2	oxxoo : xxoox
t1	2:1	xxoxo : xxxox
t1	2:0	xoo-- : xxxx-
t1	2:1	xoxxo : xxoxx
t1	5:4	oooxoo : xoooox
t1	4:2	oxooo : xoxo-
t2	3:4	ooxox : ooxoo
t1	4:3	oxooo : ooxox
t2	3:4	ooxox : xoooo
t1	4:2	xoooo : xoox-
t1	3:2	ooxox : ooxxx
t1	4:2	oooo- : ooxx-
t1	4:2	ooxoo : ooxx-
t1	3:2	xxxooo : xxoxox
t1	3:0	ooo-- : xxx--
t1	3:1	xoxoo : xxxo-
t1	4:3	oooxxxo : xoooxxx
t2	3:4	oxooxx : xoxooo
t1	4:3	oxxooo : xoxoox
t2	3:4	oxoox : ooxoo
t1	5:4	ooooxo : oooxox
t1	3:2	ooxxxxo : oxoxxxx
t2	3:4	oooxx : oooo-
t1	4:2	oooo- : oxxo-
t1	3:1	ooxo- : xxox-
t1	4:3	ooxoo : oooxx
t1	4:2	oooo- : ooxx-
t2	2:3	oxoxx : ooox-
t2	2:3	xoxox : xooxo
t2	3:4	xxooxox : xxoxooo
t2	2:3	ooxxx : ooox-
t1	4:3	ooxxoo : oooxxx
t1	3:1	xooo- : oxxx-
t1	3:1	ooxo- : xoxx-
t2	4:5	oxoxoox : xoxoooo
t2	3:4	oooxxx : xxoooo
t2	4:5	ooooxx : ooooxo
t1	3:1	oxoo- : xxox-
t2	2:4	oxox- : oooo-
t1	4:3	oooox : oooxx
t2	0:1	xxxxx : oxxx-
t1	5:3	ooooo : xooo-
t2	2:3	oxoxx : oxoxo
t1	4:3	ooxxoo : xxooox
t1	3:1	oxoo- : oxxx-
t2	3:4	xooxox : oooxxo
t1	3:1	xooo- : xxox-
t2	0:3	xxx-- : ooo--
t2	2:3	oxoxx : ooxxo
t2	3:4	xooox : ooxoo
t2	2:3	xoxxo : ooxxo
t1	5:4	ooooo : oooox
t2	2:3	oxoxx : oxoo-
t2	1:2	oxxxx : xxoo-
t1	3:0	ooo-- : xxx--
t2	0:3	xxx-- : oxoo-
t2	3:4	oooxx : oooo-
t1	2:0	xxoxo : xxxx-
t1	3:1	oxoo- : xxxo-
t1	3:2	ooxxo : xoxox
t2	3:4	xooxox : xoxooo
t1	4:2	oooxo : oxxo-
t1	4:2	xoooo : oxox-
t2	0:3	xxx-- : ooo--
t2	5:6	ooxooox : ooooxoo
t2	3:4	ooxox : xoooo
t1	3:0	ooo-- : xxx--
t2	1:3	oxxx- : xooo-
t2	2:3	oxoxx : xooo-
t2	4:5	oxoxoox : xooxooo
t2	4:5	ooxoo : ooooo
t1	4:3	oxoxoo : oooxxx
t2	4:5	oxoooxx : xooooxo
t1	4:3	oxoxoo : ooxoxx
t2	1:3	xoxx- : ooxo-
t2	6:7	oooxxooox : xoxoooooo
t1	3:2	ooxxo : xxoox
t2	3:4	ooxox : oooxo
t1	4:3	oxoxoo : xxooox
t1	3:2	oxoox : oxoxx
t2	4:5	oooox : ooooo
t1	3:2	ooxxxo : ooxxxx
t1	3:0	ooo-- : xxx--
t2	1:3	oxxx- : oxoo-
t1	2:0	oxo-- : xxxx-
t1	4:3	ooxoo : ooxox
t2	5:6	ooooxox : ooxoooo
t1	6:5	xoooooo : ooxooox
t2	3:4	oxooxx : xooxoo
t2	0:3	xxx-- : ooo--
t1	4:2	oooo- : xxoo-
t1	4:2	oooxo : oxxo-
t1	5:3	ooooo : ooox-
t1	4:2	oooo- : ooxx-
t2	2:3	xxoxox : xxoxoo
t2	2:3	xxoox : xooxo
t2	2:3	oxxox : ooox-
t1	2:1	ooxxx : oxxxx
t1	3:1	oxoo- : xxxo-
t2	4:5	oooox : ooooo
t2	1:2	xxxox : xoxo-
t1	4:3	ooxxoo : oxoxox
t2	1:3	xxox- : oxoo-
t2	3:4	oooxxx : oxoxoo
t2	4:5	oxooo : ooooo
t1	4:2	xoooo : oxxo-
t2	0:3	xxx-- : ooo--
t1	3:0	ooo-- : xxx--
t2	3:4	xoxoox : oooxxo
t1	3:0	ooo-- : xxx--
t1	4:3	xoooo : oooxx
t1	4:2	ooxoo : xxoo-
t2	2:3	xxoxo : ooxxo
t2	4:5	xoxooox : ooxxooo
t2	4:5	ooxoo : ooooo
t2	2:3	oxxxo : oxxoo
t2	2:3	xooxx : xooo-
t1	2:0	xoo-- : xxxx-
t2	4:5	ooxoo : ooooo
t2	3:4	xooxox : xxoooo
t1	6:5	xooxoooo : oxooxoox
t2	8:9	oooxxooooox : xoooxoooooo
t2	4:5	ooooxx : oxoooo
t1	5:4	ooooxxo : oooxoxx
t1	4:2	oooo- : xxoo-
t2	3:4	ooxoxx : oxooxo
t2	2:4	oxox- : oooo-
t1	3:1	ooxo- : xxox-
t2	2:3	ooxxx : ooox-
t2	1:2	xxoxx : xoox-
t1	3:2	oxoxxxxo : xxoxoxxx
t2	2:3	xxoxox : oxxoxo
t2	1:2	xoxxx : xxxoo
t2	0:3	xxx-- : xooo-
t2	1:2	xxoxx : oxox-
t2	2:4	ooxx- : oooo-
t2	2:3	oxxxo : oxxoo
t1	3:2	oxoox : xoxox
t2	1:3	xxox- : ooxo-
t2	2:4	ooxx- : oooo-
t1	5:4	xoxoxooo : oxxoxoox
t1	4:3	oooox : oooxx
t2	2:3	oxxox : oxoo-
t2	5:6	oxoooox : ooooxoo
t1	4:3	oxxooo : oxoxox
t2	3:4	xooxox : oxoxoo
t1	3:2	ooxox : ooxxx
t1	4:2	oooo- : xoxo-
t1	3:2	oxxoo : oxxox
t1	3:1	xooo- : oxxx-
t2	3:4	oxxxxoox : xxoxxooo
t2	6:7	xoooooox : oxoooooo
t2	0:3	xxx-- : ooo--
t2	1:2	oxxxx : xoxo-
t1	3:1	ooo-- : xxox-
t1	2:0	xoo-- : xxxx-
t2	0:3	xxx-- : ooo--
t1	2:0	oxo-- : xxxx-
t2	1:2	xoxxx : xoxo-
t2	5:6	oooxxoox : oxxooooo
t2	1:2	xxoxx : xxoo-
t1	2:1	oxxox : oxxxx
t1	4:3	oxoxoo : oxoxox
t1	5:4	ooxooo : ooooxx
t1	3:2	xooxo : ooxxx
t2	3:4	oooxx : oooo-
t1	5:3	ooooo : ooxo-
t1	3:1	ooxxo : xxox-
t2	1:2	xoxxx : xoox-
t2	4:5	oooxo : ooooo
t2	1:3	xoxx- : xooo-
t1	5:4	ooooxo : xoooox
t2	4:5	ooxoox : ooxooo
t2	1:4	xox-- : oooo-
t2	1:2	xxoxx : xxoxo
t1	3:1	xxooo : oxxx-
t1	3:1	xooxo : oxxx-
t1	5:4	ooxoxoo : xxoooox
t1	5:3	ooooo : ooxo-
t1	5:4	oxoxooo : xooxoox
t1	3:1	oxoxo : xxxo-
t1	3:1	ooxo- : xoxx-
t1	5:4	ooxooo : ooooxx
t2	1:4	oxx-- : oooo-
t2	1:2	xxxox : xoox-
t2	3:4	ooxox : oooxo
t2	5:6	oooxoox : ooxoooo
t2	3:4	xooox : oooxo
t2	2:3	oxxox : ooxxo
t2	1:2	xoxxx : xoxo-
t1	3:2	oooxx : xooxx
t1	4:2	oxooo : oxxo-
t2	3:4	xoxoo : ooxoo
t2	2:4	oxox- : oooo-
t1	4:2	oxooo : xoox-
