0.000000000000000000e+00 4.934999999999999942e-01
1.000000000000000021e-02 5.540000000000000480e-01
2.000000000000000042e-02 5.810999999999999499e-01
2.999999999999999889e-02 6.222999999999999643e-01
4.000000000000000083e-02 6.521000000000000130e-01
5.000000000000000278e-02 6.699000000000000510e-01
5.999999999999999778e-02 6.954000000000000181e-01
7.000000000000000666e-02 7.120999999999999552e-01
8.000000000000000167e-02 7.359999999999999876e-01
8.999999999999999667e-02 7.426000000000000378e-01
1.000000000000000056e-01 7.588000000000000300e-01
1.100000000000000006e-01 7.673999999999999710e-01
1.199999999999999956e-01 7.881000000000000227e-01
1.300000000000000044e-01 7.973000000000000087e-01
1.400000000000000133e-01 8.031000000000000361e-01
1.499999999999999944e-01 8.157999999999999696e-01
